"sample","fastq_1","fastq_2","run_accession","experiment_accession","sample_accession","secondary_sample_accession","study_accession","secondary_study_accession","submission_accession","run_alias","experiment_alias","sample_alias","study_alias","library_layout","library_selection","library_source","library_strategy","library_name","instrument_model","instrument_platform","base_count","read_count","tax_id","scientific_name","sample_title","experiment_title","study_title","sample_description","fastq_md5","fastq_bytes","fastq_ftp","fastq_galaxy","fastq_aspera"
"SRX9845527","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845527_SRR13430582_1.fastq.gz","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845527_SRR13430582_2.fastq.gz","SRR13430582","SRX9845527","SAMN17309772","SRS8027233","PRJNA691949","SRP301630","SRA1183599","DP113_CAGATC_TechRep1.R1.fastq.gz","DP113","DC156","PRJNA691949","PAIRED","PolyA","TRANSCRIPTOMIC","RNA-Seq","DP113","Illumina HiSeq 2500","ILLUMINA","2409346750","9637387","6565","Crassostrea virginica","Control group: biological replicate for time point 7 day","Illumina HiSeq 2500 sequencing: RNA-Seq of Crassostrea virginica: mantle tissue","Survival and transcriptomic responses to different Perkinsus marinus exposure methods in an Eastern oyster family","Control group: biological replicate for time point 7 day","dfbad13957ed5ddc1baee04f384d7c08;c46218e935aa78b8f369bebe12c43702","655986609;655107183","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/082/SRR13430582/SRR13430582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/082/SRR13430582/SRR13430582_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/082/SRR13430582/SRR13430582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/082/SRR13430582/SRR13430582_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/082/SRR13430582/SRR13430582_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/082/SRR13430582/SRR13430582_2.fastq.gz"
"SRX9845528","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845528_SRR13430581_1.fastq.gz","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845528_SRR13430581_2.fastq.gz","SRR13430581","SRX9845528","SAMN17309773","SRS8027234","PRJNA691949","SRP301630","SRA1183599","DP114_GTCCGC_TechRep1.R1.fastq.gz","DP114","DC134","PRJNA691949","PAIRED","PolyA","TRANSCRIPTOMIC","RNA-Seq","DP114","Illumina HiSeq 2500","ILLUMINA","2508052750","10032211","6565","Crassostrea virginica","Control group: biological replicate for time point 28 day","Illumina HiSeq 2500 sequencing: RNA-Seq of Crassostrea virginica: mantle tissue","Survival and transcriptomic responses to different Perkinsus marinus exposure methods in an Eastern oyster family","Control group: biological replicate for time point 28 day","68999c32b65280c7a11522ac8db0b540;375e85ad3b907732b90cc703d64e454d","686364435;676248971","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/081/SRR13430581/SRR13430581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/081/SRR13430581/SRR13430581_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/081/SRR13430581/SRR13430581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/081/SRR13430581/SRR13430581_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/081/SRR13430581/SRR13430581_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/081/SRR13430581/SRR13430581_2.fastq.gz"
"SRX9845529","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845529_SRR13430580_1.fastq.gz","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845529_SRR13430580_2.fastq.gz","SRR13430580","SRX9845529","SAMN17309774","SRS8027235","PRJNA691949","SRP301630","SRA1183599","DP115_CTTGTA_TechRep1.R1.fastq.gz","DP115","DC150","PRJNA691949","PAIRED","PolyA","TRANSCRIPTOMIC","RNA-Seq","DP115","Illumina HiSeq 2500","ILLUMINA","2608790250","10435161","6565","Crassostrea virginica","Control group: biological replicate for time point 28 day","Illumina HiSeq 2500 sequencing: RNA-Seq of Crassostrea virginica: mantle tissue","Survival and transcriptomic responses to different Perkinsus marinus exposure methods in an Eastern oyster family","Control group: biological replicate for time point 28 day","c170a905f04259e25f60b4e443813b2f;8e85217ef6223a9bb8e2f35a64d0a378","687719614;690121334","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/080/SRR13430580/SRR13430580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/080/SRR13430580/SRR13430580_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/080/SRR13430580/SRR13430580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/080/SRR13430580/SRR13430580_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/080/SRR13430580/SRR13430580_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/080/SRR13430580/SRR13430580_2.fastq.gz"
"SRX9845530","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845530_SRR13430579_1.fastq.gz","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845530_SRR13430579_2.fastq.gz","SRR13430579","SRX9845530","SAMN17309775","SRS8027236","PRJNA691949","SRP301630","SRA1183599","DP116_GTGAAA_TechRep1.R1.fastq.gz","DP116","DC158","PRJNA691949","PAIRED","PolyA","TRANSCRIPTOMIC","RNA-Seq","DP116","Illumina HiSeq 2500","ILLUMINA","2879693250","11518773","6565","Crassostrea virginica","Control group: biological replicate for time point 28 day","Illumina HiSeq 2500 sequencing: RNA-Seq of Crassostrea virginica: mantle tissue","Survival and transcriptomic responses to different Perkinsus marinus exposure methods in an Eastern oyster family","Control group: biological replicate for time point 28 day","cfc7117f922156fe0a1cbb785bf6e7e1;73445476fecd15125f17d7852b114e40","818469903;772766288","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/079/SRR13430579/SRR13430579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/079/SRR13430579/SRR13430579_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/079/SRR13430579/SRR13430579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/079/SRR13430579/SRR13430579_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/079/SRR13430579/SRR13430579_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/079/SRR13430579/SRR13430579_2.fastq.gz"
"SRX9845531","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845531_SRR13430578_1.fastq.gz","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845531_SRR13430578_2.fastq.gz","SRR13430578","SRX9845531","SAMN17309776","SRS8027237","PRJNA691949","SRP301630","SRA1183599","DP93_ATCACG_TechRep1.R1.fastq.gz","DP93","DC75","PRJNA691949","PAIRED","PolyA","TRANSCRIPTOMIC","RNA-Seq","DP93","Illumina HiSeq 2500","ILLUMINA","2537295750","10149183","6565","Crassostrea virginica","Fed group: biological replicate for time point 6 hour","Illumina HiSeq 2500 sequencing: RNA-Seq of Crassostrea virginica: mantle tissue","Survival and transcriptomic responses to different Perkinsus marinus exposure methods in an Eastern oyster family","Fed group: biological replicate for time point 6 hour","46c769feb9d5bbb9abad0b4326719f2c;5ea6e10902ed14c0b804e7d58d49173d","769236974;696303831","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/078/SRR13430578/SRR13430578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/078/SRR13430578/SRR13430578_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/078/SRR13430578/SRR13430578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/078/SRR13430578/SRR13430578_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/078/SRR13430578/SRR13430578_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/078/SRR13430578/SRR13430578_2.fastq.gz"
"SRX9845532","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845532_SRR13430577_1.fastq.gz","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845532_SRR13430577_2.fastq.gz","SRR13430577","SRX9845532","SAMN17309777","SRS8027238","PRJNA691949","SRP301630","SRA1183599","DP94_GTGGCC_TechRep1.R1.fastq.gz","DP94","DC85","PRJNA691949","PAIRED","PolyA","TRANSCRIPTOMIC","RNA-Seq","DP94","Illumina HiSeq 2500","ILLUMINA","3247307500","12989230","6565","Crassostrea virginica","Fed group: biological replicate for time point 6 hour","Illumina HiSeq 2500 sequencing: RNA-Seq of Crassostrea virginica: mantle tissue","Survival and transcriptomic responses to different Perkinsus marinus exposure methods in an Eastern oyster family","Fed group: biological replicate for time point 6 hour","c7cc642f2885c753a128820eab86a528;83dc1aa63978006ca9de64c9c3cf35e9","888185488;876458120","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/077/SRR13430577/SRR13430577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/077/SRR13430577/SRR13430577_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/077/SRR13430577/SRR13430577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/077/SRR13430577/SRR13430577_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/077/SRR13430577/SRR13430577_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/077/SRR13430577/SRR13430577_2.fastq.gz"
"SRX9845533","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845533_SRR13430576_1.fastq.gz","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845533_SRR13430576_2.fastq.gz","SRR13430576","SRX9845533","SAMN17309778","SRS8027239","PRJNA691949","SRP301630","SRA1183599","DP95_TTAGGC_TechRep1.R1.fastq.gz","DP95","DC100","PRJNA691949","PAIRED","PolyA","TRANSCRIPTOMIC","RNA-Seq","DP95","Illumina HiSeq 2500","ILLUMINA","3291726500","13166906","6565","Crassostrea virginica","Fed group: biological replicate for time point 6 hour","Illumina HiSeq 2500 sequencing: RNA-Seq of Crassostrea virginica: mantle tissue","Survival and transcriptomic responses to different Perkinsus marinus exposure methods in an Eastern oyster family","Fed group: biological replicate for time point 6 hour","cfd274ddaeac84ed1f122260735e258c;e84f4c289443aacbac9dd164e8028233","897200314;886972456","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/076/SRR13430576/SRR13430576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/076/SRR13430576/SRR13430576_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/076/SRR13430576/SRR13430576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/076/SRR13430576/SRR13430576_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/076/SRR13430576/SRR13430576_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/076/SRR13430576/SRR13430576_2.fastq.gz"
"SRX9845534","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845534_SRR13430575_1.fastq.gz","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845534_SRR13430575_2.fastq.gz","SRR13430575","SRX9845534","SAMN17309743","SRS8027240","PRJNA691949","SRP301630","SRA1183599","DCS2015_P11_DC174_CCGTCC.R1.fastq.gz","DC174","DC174","PRJNA691949","PAIRED","PolyA","TRANSCRIPTOMIC","RNA-Seq","DC174","Illumina HiSeq 2500","ILLUMINA","2257736250","9030945","6565","Crassostrea virginica","Control group: biological replicate for time point 36 hour","Illumina HiSeq 2500 sequencing: RNA-Seq of Crassostrea virginica: mantle tissue","Survival and transcriptomic responses to different Perkinsus marinus exposure methods in an Eastern oyster family","Control group: biological replicate for time point 36 hour","f90bd510a71c1e8af53f04db15e7cc64;400d80657f242963b7b4a4fac5ffda37","637324706;624483864","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/075/SRR13430575/SRR13430575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/075/SRR13430575/SRR13430575_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/075/SRR13430575/SRR13430575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/075/SRR13430575/SRR13430575_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/075/SRR13430575/SRR13430575_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/075/SRR13430575/SRR13430575_2.fastq.gz"
"SRX9845535","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845535_SRR13430574_1.fastq.gz","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845535_SRR13430574_2.fastq.gz","SRR13430574","SRX9845535","SAMN17309779","SRS8027241","PRJNA691949","SRP301630","SRA1183599","DP96_GTTTCG_TechRep1.R1.fastq.gz","DP96","DC74","PRJNA691949","PAIRED","PolyA","TRANSCRIPTOMIC","RNA-Seq","DP96","Illumina HiSeq 2500","ILLUMINA","2968912000","11875648","6565","Crassostrea virginica","Fed group: biological replicate for time point 36 hour","Illumina HiSeq 2500 sequencing: RNA-Seq of Crassostrea virginica: mantle tissue","Survival and transcriptomic responses to different Perkinsus marinus exposure methods in an Eastern oyster family","Fed group: biological replicate for time point 36 hour","c967bcfe158ccbbba4e6a1381889c024;ceaf774a86040800fc3352b63299b59e","792020858;791214723","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/074/SRR13430574/SRR13430574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/074/SRR13430574/SRR13430574_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/074/SRR13430574/SRR13430574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/074/SRR13430574/SRR13430574_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/074/SRR13430574/SRR13430574_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/074/SRR13430574/SRR13430574_2.fastq.gz"
"SRX9845536","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845536_SRR13430573_1.fastq.gz","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845536_SRR13430573_2.fastq.gz","SRR13430573","SRX9845536","SAMN17309780","SRS8027242","PRJNA691949","SRP301630","SRA1183599","DP97_ACTTGA_TechRep1.R1.fastq.gz","DP97","DC91","PRJNA691949","PAIRED","PolyA","TRANSCRIPTOMIC","RNA-Seq","DP97","Illumina HiSeq 2500","ILLUMINA","3416048500","13664194","6565","Crassostrea virginica","Fed group: biological replicate for time point 36 hour","Illumina HiSeq 2500 sequencing: RNA-Seq of Crassostrea virginica: mantle tissue","Survival and transcriptomic responses to different Perkinsus marinus exposure methods in an Eastern oyster family","Fed group: biological replicate for time point 36 hour","abb7ab131f7c2dd977c7377535bbd15c;7ea2357d84e4a7280ea2f4482419d827","919043707;907885207","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/073/SRR13430573/SRR13430573_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/073/SRR13430573/SRR13430573_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/073/SRR13430573/SRR13430573_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/073/SRR13430573/SRR13430573_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/073/SRR13430573/SRR13430573_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/073/SRR13430573/SRR13430573_2.fastq.gz"
"SRX9845537","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845537_SRR13430572_1.fastq.gz","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845537_SRR13430572_2.fastq.gz","SRR13430572","SRX9845537","SAMN17309781","SRS8027243","PRJNA691949","SRP301630","SRA1183599","DP98_CGTACG_TechRep1.R1.fastq.gz","DP98","DC97","PRJNA691949","PAIRED","PolyA","TRANSCRIPTOMIC","RNA-Seq","DP98","Illumina HiSeq 2500","ILLUMINA","3241329500","12965318","6565","Crassostrea virginica","Fed group: biological replicate for time point 36 hour","Illumina HiSeq 2500 sequencing: RNA-Seq of Crassostrea virginica: mantle tissue","Survival and transcriptomic responses to different Perkinsus marinus exposure methods in an Eastern oyster family","Fed group: biological replicate for time point 36 hour","7915579c34ce9d52c8df97c03d2eb143;fb319f4d79813d730f183841622fdc40","872648405;870386636","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/072/SRR13430572/SRR13430572_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/072/SRR13430572/SRR13430572_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/072/SRR13430572/SRR13430572_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/072/SRR13430572/SRR13430572_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/072/SRR13430572/SRR13430572_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/072/SRR13430572/SRR13430572_2.fastq.gz"
"SRX9845538","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845538_SRR13430571_1.fastq.gz","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845538_SRR13430571_2.fastq.gz","SRR13430571","SRX9845538","SAMN17309782","SRS8027244","PRJNA691949","SRP301630","SRA1183599","DP99_GATCAG_TechRep1.R1.fastq.gz","DP99","DC80","PRJNA691949","PAIRED","PolyA","TRANSCRIPTOMIC","RNA-Seq","DP99","Illumina HiSeq 2500","ILLUMINA","3345719500","13382878","6565","Crassostrea virginica","Fed group: biological replicate for time point 7 day","Illumina HiSeq 2500 sequencing: RNA-Seq of Crassostrea virginica: mantle tissue","Survival and transcriptomic responses to different Perkinsus marinus exposure methods in an Eastern oyster family","Fed group: biological replicate for time point 7 day","6c7e7d9fd7f30187a22a433386f58ee0;d0d244c2202d6ee91618de91359627ec","888307600;893629062","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/071/SRR13430571/SRR13430571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/071/SRR13430571/SRR13430571_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/071/SRR13430571/SRR13430571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/071/SRR13430571/SRR13430571_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/071/SRR13430571/SRR13430571_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/071/SRR13430571/SRR13430571_2.fastq.gz"
"SRX9845539","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845539_SRR13430570_1.fastq.gz","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845539_SRR13430570_2.fastq.gz","SRR13430570","SRX9845539","SAMN17309744","SRS8027245","PRJNA691949","SRP301630","SRA1183599","DCS2015_P11_DC176_CTTGTA.R1.fastq.gz","DC176","DC176","PRJNA691949","PAIRED","PolyA","TRANSCRIPTOMIC","RNA-Seq","DC176","Illumina HiSeq 2500","ILLUMINA","2270688500","9082754","6565","Crassostrea virginica","Control group: biological replicate for time point 7 day","Illumina HiSeq 2500 sequencing: RNA-Seq of Crassostrea virginica: mantle tissue","Survival and transcriptomic responses to different Perkinsus marinus exposure methods in an Eastern oyster family","Control group: biological replicate for time point 7 day","cad54a9036e7bb16ec2f7ea29c908afc;a8e66fa94073691a99963481469a22a0","604260846;614481138","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/070/SRR13430570/SRR13430570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/070/SRR13430570/SRR13430570_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/070/SRR13430570/SRR13430570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/070/SRR13430570/SRR13430570_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/070/SRR13430570/SRR13430570_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/070/SRR13430570/SRR13430570_2.fastq.gz"
"SRX9845540","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845540_SRR13430569_1.fastq.gz","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845540_SRR13430569_2.fastq.gz","SRR13430569","SRX9845540","SAMN17309745","SRS8027246","PRJNA691949","SRP301630","SRA1183599","DCS2015_P9_DC23_CAGATC.R1.fastq.gz","DC23","DC23","PRJNA691949","PAIRED","PolyA","TRANSCRIPTOMIC","RNA-Seq","DC23","Illumina HiSeq 2500","ILLUMINA","1983018000","7932072","6565","Crassostrea virginica","Injected group: biological replicate for time point 36 hour","Illumina HiSeq 2500 sequencing: RNA-Seq of Crassostrea virginica: mantle tissue","Survival and transcriptomic responses to different Perkinsus marinus exposure methods in an Eastern oyster family","Injected group: biological replicate for time point 36 hour","ff9e46eac703951cebfee410b309b65d;de9946b4cc47f6e68ec532886fa98142","530659349;539786118","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/069/SRR13430569/SRR13430569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/069/SRR13430569/SRR13430569_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/069/SRR13430569/SRR13430569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/069/SRR13430569/SRR13430569_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/069/SRR13430569/SRR13430569_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/069/SRR13430569/SRR13430569_2.fastq.gz"
"SRX9845541","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845541_SRR13430568_1.fastq.gz","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845541_SRR13430568_2.fastq.gz","SRR13430568","SRX9845541","SAMN17309746","SRS8027247","PRJNA691949","SRP301630","SRA1183599","DCS2015_P9_DC24_GTGAAA.R1.fastq.gz","DC24","DC24","PRJNA691949","PAIRED","PolyA","TRANSCRIPTOMIC","RNA-Seq","DC24","Illumina HiSeq 2500","ILLUMINA","2152401750","8609607","6565","Crassostrea virginica","Injected group: biological replicate for time point 28 day","Illumina HiSeq 2500 sequencing: RNA-Seq of Crassostrea virginica: mantle tissue","Survival and transcriptomic responses to different Perkinsus marinus exposure methods in an Eastern oyster family","Injected group: biological replicate for time point 28 day","faf31eb59e426c3301f99335e4a67179;6166d3b53a9c9e92ce7ad2ae0707e703","618998246;595919175","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/068/SRR13430568/SRR13430568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/068/SRR13430568/SRR13430568_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/068/SRR13430568/SRR13430568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/068/SRR13430568/SRR13430568_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/068/SRR13430568/SRR13430568_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/068/SRR13430568/SRR13430568_2.fastq.gz"
"SRX9845542","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845542_SRR13430567_1.fastq.gz","/gscratch/scrubbed/strigg/analyses/20241205_FetchNGS/fastq/SRX9845542_SRR13430567_2.fastq.gz","SRR13430567","SRX9845542","SAMN17309747","SRS8027248","PRJNA691949","SRP301630","SRA1183599","DCS2015_P9_DC27_GTCCGC.R1.fastq.gz","DC27","DC27","PRJNA691949","PAIRED","PolyA","TRANSCRIPTOMIC","RNA-Seq","DC27","Illumina HiSeq 2500","ILLUMINA","1804223250","7216893","6565","Crassostrea virginica","Injected group: biological replicate for time point 7 day","Illumina HiSeq 2500 sequencing: RNA-Seq of Crassostrea virginica: mantle tissue","Survival and transcriptomic responses to different Perkinsus marinus exposure methods in an Eastern oyster family","Injected group: biological replicate for time point 7 day","0f67d1bd00d2e6b6a3fcb22a829cdd66;f1f76f5443216b90459b0732a641d499","486215894;486207033","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/067/SRR13430567/SRR13430567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/067/SRR13430567/SRR13430567_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/067/SRR13430567/SRR13430567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/067/SRR13430567/SRR13430567_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/067/SRR13430567/SRR13430567_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR134/067/SRR13430567/SRR13430567_2.fastq.gz"
